Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2688.7861969601654
DRG39,OUT035,814.9046761747786
FDU32,OUT049,2121.8718236738437
FDY27,OUT049,2962.397684785274
NCP54,OUT013,1925.3789364481763
NCZ41,OUT049,1972.8827628065735
DRL49,OUT013,1954.9406006322279
FDI05,OUT018,1183.1763879028633
FDY56,OUT045,4214.636232405313
DRC13,OUT013,1766.427542786886
NCV29,OUT017,3267.2543329074692
FDR24,OUT049,1392.5265153881492
FDZ34,OUT018,2734.9221713785078
FDP37,OUT035,2153.566968857965
FDX08,OUT027,5082.752319392925
FDS57,OUT045,2017.64994119658
NCG18,OUT049,1894.1004583325746
FDK25,OUT018,2687.159742701122
FDH53,OUT049,1270.693030669701
DRI59,OUT018,3297.485751180863
FDA52,OUT046,2424.3770172528366
FDT20,OUT010,112.03261044982058
FDE36,OUT019,430.1137777560948
FDI24,OUT017,3107.1974732713675
FDB28,OUT018,2755.049644302241
FDV11,OUT017,2659.433001297679
FDP01,OUT046,1928.4684399954424
FDD34,OUT027,4038.420546808457
FDJ50,OUT027,1314.1488062294898
FDZ44,OUT013,1768.0071293880032
DRO59,OUT035,1172.6879098589761
DRB48,OUT045,651.9476345170694
FDR21,OUT018,2493.9869939047335
NCE42,OUT010,1223.103694005902
FDO23,OUT046,1473.9593256834426
NCE30,OUT018,2874.002791331935
FDQ22,OUT035,670.5875880884456
FDY01,OUT045,1910.697285125401
FDS08,OUT017,2445.578142355059
FDG28,OUT018,2684.17608437866
FDQ51,OUT018,440.64091892133973
FDB05,OUT017,4563.28204945688
FDO56,OUT049,1879.6989484157684
FDE02,OUT018,1126.3897515457359
FDN45,OUT017,3785.6391573699875
FDS09,OUT013,879.3581552482315
NCA54,OUT018,2542.0384689384064
FDP09,OUT010,384.954973522874
FDC53,OUT045,1167.6828724234094
NCM55,OUT017,3319.795370515122
FDL09,OUT018,2598.4775733527067
FDA11,OUT019,246.20656179880228
FDA50,OUT045,1455.2492636145807
FDC23,OUT017,3209.361907098209
FDE22,OUT049,2622.2979662713697
FDD23,OUT046,3375.622401479327
NCA29,OUT049,3394.3651408799396
FDK38,OUT046,2382.7425316834024
DRC13,OUT046,1909.831855959576
NCP43,OUT049,2911.864180842506
FDX28,OUT049,1432.9035731093095
FDF08,OUT049,1468.2331515600206
FDZ33,OUT046,2227.8342959601464
FDD10,OUT049,2510.010105030617
FDO58,OUT017,2713.0262617812855
FDI50,OUT017,4580.299780858518
FDO58,OUT045,2621.21565700162
FDX08,OUT013,3373.051632403377
NCK17,OUT010,-81.75953739844267
FDF39,OUT035,4749.531378037082
FDU45,OUT010,325.0034382172745
NCJ18,OUT018,1709.331416992998
DRC27,OUT019,71.09517143383485
DRC25,OUT035,1467.06689745655
FDU59,OUT035,2176.8471401814622
FDU28,OUT035,3229.6076124323013
NCP30,OUT046,628.7448427502669
FDB39,OUT018,727.2708472791373
FDE41,OUT013,1194.9489222711006
DRH11,OUT010,99.23762411123907
FDA58,OUT045,3317.0522319940565
FDU50,OUT046,1701.7506223458236
FDM34,OUT013,1944.445506545282
FDM44,OUT027,2471.8365060622014
FDR39,OUT045,3015.598131912409
FDM25,OUT045,3065.4529096933747
FDQ49,OUT049,2441.924034835997
DRH25,OUT018,736.193198628606
FDM09,OUT027,4258.225484720112
FDL44,OUT019,426.92786638879676
NCR42,OUT018,427.049119787428
DRL59,OUT046,825.1311432988983
FDX43,OUT013,2197.759910496118
DRK47,OUT010,400.6869404054036
FDU48,OUT018,1551.9921958291725
FDY12,OUT045,925.0925449276676
NCN43,OUT018,1899.4975311483208
NCM55,OUT018,2580.6612754945118
FDQ21,OUT027,3385.3412985829755
FDX13,OUT035,4716.483927262406
NCK30,OUT027,5835.969231374277
FDG20,OUT049,2618.0428521311724
DRG27,OUT017,708.9023928756073
FDY14,OUT018,3920.9790168862723
FDP59,OUT035,1500.1445252774197
FDU60,OUT017,2873.6570373843874
NCC18,OUT019,405.7682151213988
DRJ39,OUT017,4227.2676961966135
FDS07,OUT049,1940.3931820751914
FDM08,OUT027,5830.153814403768
FDP51,OUT045,1839.5206065104867
FDU16,OUT035,1303.9584294012245
FDH12,OUT013,1613.1688218061158
DRE48,OUT010,241.82255531972268
NCL42,OUT027,6858.657911439635
FDR21,OUT045,2699.796910140595
NCW29,OUT035,2280.502587690744
FDO11,OUT013,4623.083204259377
NCM31,OUT049,2421.4926525595474
FDV35,OUT019,209.51822178351762
FDF58,OUT017,1141.4300338629541
NCE43,OUT049,2840.0420508147618
FDA02,OUT035,2785.0359896958867
DRL37,OUT010,246.98394224688127
FDR24,OUT018,1118.1094480313159
FDW59,OUT049,1190.9405484055928
FDS22,OUT049,707.3868091765063
FDW24,OUT017,629.3934085700835
FDU24,OUT035,1767.850770003731
FDA21,OUT027,5440.585625645241
FDH58,OUT027,3102.414758402269
FDW36,OUT018,1099.6878779259255
FDI45,OUT027,5036.21991039995
FDU01,OUT018,2412.446878358696
FDF35,OUT027,2849.1222066463724
FDU43,OUT019,-174.2830925604124
FDE24,OUT019,247.9669539446306
FDK50,OUT049,2848.5729561461867
FDG31,OUT045,1035.2018670027155
FDC60,OUT045,1441.9747850983977
FDL36,OUT013,1492.8647071512355
FDP21,OUT013,2950.6484615978243
FDW16,OUT045,1515.9017576956255
FDX02,OUT017,4632.627925961108
FDQ58,OUT027,3906.610305360741
FDT51,OUT046,1693.75557111765
FDD59,OUT049,1242.4741370588124
NCM42,OUT018,1541.414252755874
FDA57,OUT018,535.1518147298837
FDZ48,OUT035,1666.0364243890028
FDE46,OUT045,2285.790188681323
NCZ30,OUT019,332.7560332264846
FDB56,OUT017,3229.0521262375655
FDA25,OUT027,2584.661020477156
FDD20,OUT013,2304.767685649251
FDL25,OUT013,1488.2044039759883
NCO18,OUT049,3078.1055331951147
FDJ45,OUT017,616.7559920475713
FDR12,OUT035,3096.042396274075
NCF19,OUT010,136.51400216530809
FDK25,OUT046,2892.812779365077
NCR17,OUT046,2049.097453678368
FDC52,OUT046,2422.7785811796775
NCA54,OUT017,3104.4261472257563
FDR45,OUT010,236.10097078655835
NCM19,OUT049,2190.559468231268
FDF39,OUT027,6420.989852505036
FDX23,OUT049,1396.2162417181232
FDD58,OUT027,2607.9135985684816
FDX28,OUT013,1739.2023850951562
NCD31,OUT013,2750.401525722226
FDU57,OUT018,2370.52695480731
FDI27,OUT046,744.5149546807091
NCM42,OUT046,1829.6672225134987
FDD32,OUT027,2321.476759311547
FDI34,OUT013,3558.9778632016228
NCM29,OUT049,2049.1775260359564
FDG46,OUT018,1680.743855941687
DRC01,OUT010,95.2363549558482
FDB15,OUT027,6196.404718728661
NCA17,OUT027,3875.249779548651
FDF10,OUT046,2636.9056091489642
FDR26,OUT027,5017.73488203707
FDI02,OUT049,1823.4752462659537
NCM54,OUT010,180.2187380630438
FDF14,OUT013,2163.3832810170265
FDJ33,OUT010,361.5936536776863
FDM20,OUT035,4423.034980623607
FDC03,OUT027,5362.080044359542
NCX05,OUT046,2052.6160529527647
NCM41,OUT027,2502.594064423384
NCU29,OUT010,209.63389542116394
FDQ59,OUT017,1237.289949336823
FDH46,OUT010,223.62128449173642
FDH09,OUT013,653.8545282580077
NCD06,OUT045,700.815292713712
FDC15,OUT035,2326.0903541634243
DRD37,OUT027,1175.6650628420375
FDT28,OUT027,3456.3510756157516
FDR28,OUT027,4128.24531926532
FDT38,OUT017,1219.3706404744028
FDV34,OUT027,1775.4174439970543
FDY52,OUT035,1130.79216025748
FDB34,OUT013,1344.940300610777
DRL23,OUT018,1232.161527722189
DRB24,OUT046,2229.974955000671
FDJ50,OUT046,873.9996121100869
FDQ49,OUT035,2743.9455159569407
FDP20,OUT035,1920.2608289076495
FDV19,OUT027,4226.455582616824
NCR54,OUT045,2741.124757304744
FDO09,OUT010,500.86818285008223
FDS57,OUT018,1816.3598174943907
FDN10,OUT049,1834.5520029539482
FDV23,OUT049,1945.1292588505078
FDY28,OUT049,3685.136509335685
DRG51,OUT013,2925.048900696389
FDD45,OUT019,264.05428295598693
NCL18,OUT027,5556.962022616222
NCM29,OUT013,2073.7847522668094
FDF17,OUT027,5300.686530179688
FDE22,OUT017,2671.193195743292
FDQ22,OUT017,525.3587666972711
FDS01,OUT013,2868.876848190585
FDW35,OUT027,1004.6028753688986
FDJ33,OUT046,2034.0229201166253
NCF54,OUT035,3147.907232083773
FDE09,OUT013,1422.7413621021112
NCE06,OUT045,2047.4371424460483
DRH49,OUT049,1221.2966001979341
FDY43,OUT045,2760.783699009471
NCT05,OUT017,4303.63146230626
FDZ34,OUT045,2718.8682248130567
FDL38,OUT017,1488.8031940643461
FDZ31,OUT017,3202.13637390223
FDR14,OUT035,956.4380352655911
NCN54,OUT049,1245.3335046478546
NCC42,OUT027,3495.7282522854616
FDK08,OUT017,1765.4136100983114
FDP59,OUT013,1459.3884961766348
FDV22,OUT035,3254.67723187071
FDD33,OUT035,3123.475143232358
DRE60,OUT027,6294.960715617747
FDK52,OUT046,3568.479245903092
FDA02,OUT017,2539.722231824571
FDM56,OUT049,1573.7150801501518
FDE57,OUT035,2366.216146663555
FDM32,OUT045,1271.0668109707133
NCQ30,OUT027,3100.523016812445
FDQ27,OUT027,2545.408781611005
FDT60,OUT027,3100.490571766951
FDU43,OUT049,3843.655438366183
NCO55,OUT035,1832.6955667649386
FDG02,OUT045,2105.0743787988968
FDJ28,OUT013,3448.1384201496085
FDP40,OUT045,1859.0358525239153
FDJ38,OUT045,2895.5886150354445
NCC54,OUT017,4125.475103664483
NCZ41,OUT046,1872.322868801339
FDK38,OUT019,301.48824178725766
FDU52,OUT013,2000.313755460463
FDC40,OUT046,1223.5649833047646
NCR30,OUT017,1256.1408107796067
NCN18,OUT017,1740.7939155193847
FDB50,OUT035,1393.608120889832
FDG04,OUT013,2991.612244076496
FDR26,OUT035,2413.957704183049
NCT17,OUT018,2898.3912957764514
FDX35,OUT027,6443.335961955404
FDS12,OUT046,2177.837724105353
NCZ29,OUT027,3227.6075996408945
FDB38,OUT010,297.80281205777067
FDP12,OUT013,415.20819911664853
FDP22,OUT046,819.0313447922559
FDS26,OUT018,3865.4233832789764
FDR52,OUT046,3211.9141351248495
DRJ13,OUT046,2585.940234452702
FDU48,OUT027,3364.34806540347
FDE29,OUT035,1059.5659535015698
NCT29,OUT049,1975.6784188986483
DRK37,OUT018,3192.3805757471523
FDK55,OUT046,1232.1956738313527
FDR07,OUT046,1372.4446338592975
FDO21,OUT027,5596.934873208126
FDK46,OUT049,5405.049902900907
FDB12,OUT045,1507.368846105854
FDT31,OUT027,4904.423934181332
FDJ33,OUT045,1901.7970785852185
FDC26,OUT027,3143.954078316694
NCQ02,OUT045,2629.9204030544633
FDP08,OUT010,609.8034316914495
FDB11,OUT027,5952.991248775488
FDV55,OUT013,2563.048186792515
FDW20,OUT049,2276.9298910388065
NCJ18,OUT019,330.34215658924086
FDC41,OUT018,1160.8428187135432
FDE14,OUT027,2461.025768522901
FDG35,OUT013,2531.05797356562
FDF45,OUT035,910.7415546125881
FDS19,OUT027,2076.25749898941
FDS58,OUT019,471.96296398183205
FDA26,OUT017,4057.8568096001086
FDM32,OUT049,1279.6217394506264
FDL45,OUT046,2083.3240412508844
FDZ55,OUT049,2595.8900720880806
FDY37,OUT049,2344.6740884272367
FDO46,OUT046,2754.5374557502305
FDQ60,OUT046,2135.356128940352
FDA19,OUT018,1960.79169564773
FDL15,OUT046,2332.1078629661856
FDM10,OUT018,2784.302859871363
NCL05,OUT017,652.7193690220629
DRK49,OUT010,108.4952310767158
NCE18,OUT027,6810.052653733748
FDG40,OUT049,554.3321344299766
DRI59,OUT045,3940.9424496124675
FDK28,OUT035,4890.354914687437
NCD06,OUT019,211.06609767798372
FDO11,OUT019,706.9245575579247
FDK27,OUT046,1893.3519278333904
FDT43,OUT027,1176.5916950527935
FDD38,OUT018,1469.8556889902147
FDA16,OUT049,3892.1714926854856
FDL14,OUT027,4078.923463646568
NCM17,OUT049,797.7030316952274
FDD20,OUT045,1921.1377089407138
FDA40,OUT045,1351.1783529830777
FDL43,OUT045,1171.9785484137237
FDV15,OUT045,1686.1188487351055
FDE52,OUT046,1327.3022173618353
NCL17,OUT010,460.087628235218
NCJ31,OUT045,3536.375876646664
FDR60,OUT045,1319.992449029155
NCA18,OUT035,1646.516157932069
FDS21,OUT027,1670.6110080429216
FDW09,OUT035,1513.5976557042916
FDL26,OUT035,2610.7799646862895
FDS47,OUT018,1291.0536873521278
FDC39,OUT046,3748.5029475406423
FDT51,OUT035,1655.3471183446754
FDK40,OUT035,4510.105949731097
NCG19,OUT045,3517.3930200864643
FDZ07,OUT046,944.0140259980948
FDF08,OUT027,2622.2550080880496
FDO04,OUT013,889.484451692286
FDK41,OUT018,1147.3401501143296
FDP15,OUT049,5274.985642616468
NCD43,OUT018,1335.5788793536092
NCP18,OUT013,2379.340958798292
FDZ51,OUT046,1488.3593564873142
DRH13,OUT035,1776.3003721986333
FDF38,OUT045,512.1316008742662
NCI43,OUT045,708.5593977212613
FDM38,OUT027,1787.4426300187597
FDS03,OUT013,1168.3003045156584
DRJ47,OUT017,2821.1210680679083
FDT50,OUT010,181.56348472032653
FDV02,OUT046,2832.662257535821
NCG18,OUT017,1917.675085068892
FDW52,OUT046,2737.610634934
FDS40,OUT035,587.2731995206408
FDN31,OUT017,3241.262727598835
FDA37,OUT045,1676.9256769579968
FDA15,OUT046,4116.425272501925
FDL39,OUT046,2595.8799081278908
FDJ53,OUT045,1698.6621421310203
FDX22,OUT013,3900.3785354584707
NCZ42,OUT045,4707.981496579714
FDD56,OUT027,4486.716942732764
FDD40,OUT017,3406.1398773705855
FDS50,OUT013,3926.6620897004077
NCN14,OUT013,3435.8928584221476
FDT15,OUT013,3494.8565724093983
NCS18,OUT027,2699.780437409602
NCO26,OUT010,449.4946575496883
FDF58,OUT018,702.0385397115299
NCB19,OUT013,1563.6955733204118
FDH26,OUT017,2184.0414989436094
DRB24,OUT027,3779.327414701094
FDA49,OUT018,1140.4752191108462
FDB32,OUT045,1551.8888587183108
FDI36,OUT017,3399.8297264694093
NCA17,OUT010,283.7435553267627
FDH22,OUT013,2075.8331634417254
NCM26,OUT018,2410.414256998581
FDT15,OUT027,5191.31103463896
FDB16,OUT018,1331.8039566798689
NCP54,OUT027,3266.7338665931215
FDJ36,OUT013,1808.595548356555
FDO28,OUT045,1538.8897796315036
FDU09,OUT013,720.11381622136
FDF29,OUT017,2377.6543659131603
FDY08,OUT013,2456.927362464716
DRJ59,OUT018,284.55804108681616
FDT23,OUT027,2199.500592939891
FDU15,OUT018,405.2502430159141
FDT47,OUT013,1674.2907335753794
FDI53,OUT019,245.4096955135993
FDR59,OUT018,3298.4135245746497
FDD53,OUT035,580.044104443272
FDY51,OUT017,3312.492020621183
FDT04,OUT049,537.9285015459654
FDU51,OUT049,3120.162103740921
FDG14,OUT035,2499.2326807395034
NCU06,OUT045,4514.977873451998
DRG25,OUT046,3703.1267134446334
DRH49,OUT035,1369.4043216675811
FDN15,OUT035,2204.178692235824
FDL43,OUT018,987.5264236307202
NCT18,OUT049,3717.345148728291
NCB31,OUT013,3722.3822999601484
FDK57,OUT035,1886.1820734083767
FDY04,OUT019,387.7016832881751
NCP54,OUT046,1999.7739230279674
FDF41,OUT013,3805.506284937279
FDM01,OUT045,1571.4685028270487
FDW03,OUT045,1786.1426175161184
FDF28,OUT045,1877.442814818482
FDY37,OUT017,2384.794708220623
FDQ03,OUT017,3172.9215727831515
FDP51,OUT027,3022.7485273046427
FDJ40,OUT017,1979.4910080555496
FDC32,OUT049,1464.6694275484592
DRI49,OUT027,2262.0326561149886
NCW54,OUT017,1177.6027821835746
FDF09,OUT017,562.8028025711546
FDP45,OUT018,3290.8222625723356
DRJ23,OUT018,2987.7917090619776
FDS59,OUT017,2066.212221873385
FDY08,OUT046,2149.4135931597853
FDX16,OUT049,2618.184274646419
FDY16,OUT018,3087.512937489467
FDK32,OUT035,2729.529977672744
FDQ22,OUT013,544.9323538310091
NCC31,OUT018,2089.87822666012
FDG58,OUT049,2347.876037156589
DRF48,OUT013,3173.274388422905
DRH36,OUT049,1209.9000756774938
NCR30,OUT035,1295.2372125406093
FDB03,OUT019,732.7863946846606
FDZ28,OUT027,3559.1394874339435
FDR35,OUT017,3548.108315194959
DRD15,OUT027,5671.96710825164
FDJ33,OUT019,329.79071864953664
FDA56,OUT010,254.54069255265765
FDP56,OUT046,815.5656231446677
NCT30,OUT046,920.7618484900158
FDK15,OUT017,1669.276471805992
FDH44,OUT018,2051.6400983880767
FDV01,OUT013,2326.1306552840356
DRG03,OUT017,2641.2224623503676
FDG50,OUT027,2323.437906571025
FDR16,OUT010,510.7244072524594
FDZ60,OUT046,1688.280461336372
DRG03,OUT045,2568.3810893138434
FDS56,OUT018,3472.0113750837436
FDU33,OUT045,839.0923482158755
DRD27,OUT035,1721.9675685409077
FDW22,OUT046,3299.055278932045
DRA24,OUT045,2500.6703558767867
FDF38,OUT049,583.8319455585763
FDX48,OUT013,2464.1499218645326
FDS58,OUT018,2616.613360095287
FDC32,OUT046,1396.0809111444687
NCQ29,OUT045,3464.1072456331
DRK39,OUT018,1234.0358826020074
NCS38,OUT017,1984.0119794832037
DRO47,OUT013,1662.1308372241083
DRG27,OUT027,1090.083481311971
FDC57,OUT027,5448.762365031571
FDS55,OUT046,2598.7303897516126
NCJ06,OUT018,1607.5964578510416
FDO01,OUT019,460.0436394584494
NCM55,OUT045,2795.386641588029
FDC52,OUT049,2461.919866984819
FDQ15,OUT045,1254.5687959486934
NCT30,OUT027,1353.3363942867245
NCR42,OUT027,931.5982152209949
FDD28,OUT035,777.8662820872042
FDQ34,OUT049,1571.8975668008154
FDZ12,OUT027,3170.2622274162636
DRE13,OUT019,246.63417472002658
NCN07,OUT019,374.21795765755144
FDM28,OUT035,3167.40429642168
FDI10,OUT017,3003.4784019492427
FDQ25,OUT013,2699.278752906645
FDA38,OUT010,635.1023979848504
DRI13,OUT049,3560.6976140432525
FDY20,OUT027,2778.310624550271
NCZ53,OUT035,3295.6683216378556
NCM31,OUT013,2791.446488867454
DRB01,OUT017,3055.905377514496
DRF37,OUT046,4288.17245059456
NCF42,OUT049,2649.8404895398544
FDF16,OUT018,2007.3723623125757
FDB41,OUT013,892.9199882615327
FDR34,OUT013,4377.2174458173395
FDR15,OUT018,2210.588281411641
NCV42,OUT019,310.7981506006137
FDW51,OUT035,3350.0567109831854
FDU36,OUT017,1645.0581588277844
FDX60,OUT049,1324.3363784511423
FDY03,OUT035,1778.0901403957423
FDW55,OUT045,3980.1891356543592
FDT01,OUT010,372.45680671435684
FDG58,OUT013,2259.7818357144824
FDK21,OUT017,4464.057529281111
NCS41,OUT019,311.2243687062967
FDS10,OUT045,2877.657705447453
NCT53,OUT046,2692.4517789304396
FDJ28,OUT018,2768.845681980567
FDX44,OUT045,1216.3023713767082
FDT20,OUT018,669.2354709114946
FDO44,OUT017,1671.0597083231296
NCX17,OUT049,3812.543324059506
FDY01,OUT017,1986.6390212721608
FDJ12,OUT027,5871.2477932297525
DRK35,OUT018,557.8799503583308
FDD47,OUT019,257.9712527948836
NCM53,OUT035,1856.0247672189232
FDO45,OUT013,1245.5488981162744
NCM42,OUT010,267.1236995292186
FDE04,OUT046,2488.452925297171
NCI30,OUT027,5450.917442194801
FDZ19,OUT013,2511.0579192671557
FDW57,OUT013,3179.2233104060756
FDA25,OUT013,1661.4216109588676
FDT22,OUT046,954.1037877158875
FDP51,OUT013,1915.3088286823033
FDD48,OUT027,2942.7662673014893
FDY39,OUT035,3776.997277996986
FDO48,OUT010,931.5631309431961
FDD23,OUT027,5338.424028905981
DRN35,OUT027,1040.7461268492198
FDT01,OUT035,3409.014758609296
FDC20,OUT010,146.05717951358048
DRJ35,OUT035,915.8707862054519
FDB32,OUT046,1641.4709066485652
FDL24,OUT046,3238.1152928075335
NCV42,OUT035,1919.6507527205704
FDZ46,OUT046,1820.036667519754
FDC15,OUT013,2289.554309060339
FDD08,OUT019,122.38431931643372
FDY50,OUT049,1293.3703369574441
FDD36,OUT013,2162.718984320592
FDG57,OUT027,1278.694295313362
FDL21,OUT018,425.9412521549274
FDN16,OUT027,2664.863859497194
FDJ09,OUT027,1096.8909126044282
FDS01,OUT010,312.9159796000538
FDV33,OUT017,4027.233331121757
DRE12,OUT017,1720.3990948907283
FDR07,OUT013,1351.4830766761945
FDP48,OUT010,552.3759170415859
NCB55,OUT035,869.711398730908
FDQ08,OUT013,952.033203424658
FDR34,OUT035,4760.843349256871
FDO33,OUT046,2033.5131154260648
FDP13,OUT045,770.1454031256865
FDX12,OUT049,4576.270758573279
NCT06,OUT049,2770.1537495652137
FDR16,OUT019,4.55784392786254
FDE36,OUT046,2909.520689012035
FDZ36,OUT049,3699.5670864679437
FDV13,OUT045,1293.0744263147744
NCZ17,OUT035,749.1276279517392
FDU56,OUT045,2975.2330004966943
FDM09,OUT035,2757.407434639863
FDV02,OUT017,3182.6984027858766
FDS34,OUT018,1398.4349141723808
FDA11,OUT049,1407.1074941069169
FDP09,OUT017,4798.01518557661
FDB29,OUT027,3138.114850483305
FDT19,OUT017,3039.7052659066967
DRH15,OUT017,598.1031014993376
FDY38,OUT046,3258.889368524528
FDF14,OUT027,3739.3704278900386
FDN48,OUT010,148.79738901667494
FDQ12,OUT013,4360.352228221874
NCJ43,OUT045,3052.5750432091477
FDE17,OUT019,395.167436158659
FDB05,OUT035,4235.75052178336
FDH10,OUT045,2180.597831035159
NCR06,OUT017,857.8592685726603
FDU32,OUT018,1825.4337900515247
FDD56,OUT049,2944.1045094286283
FDO36,OUT018,2977.920833801923
FDH16,OUT010,201.97753086907275
FDX10,OUT018,317.3510247725471
FDZ37,OUT017,1325.908054583821
FDU31,OUT010,670.572114776709
DRC49,OUT049,1933.2130539082111
FDL15,OUT045,2606.2641947088114
FDN32,OUT019,314.6856477406347
DRH59,OUT027,1624.5156096673056
NCU29,OUT049,2389.9005583373264
FDR37,OUT019,369.5999746759533
FDS14,OUT018,2341.0503586756777
FDU02,OUT027,6148.209462384607
FDJ08,OUT035,3431.546693731057
NCZ06,OUT045,3116.9781942583004
FDO31,OUT049,1306.0704934154994
FDH31,OUT018,1226.3017229695208
FDS58,OUT017,3020.1377903584566
NCA53,OUT027,1108.824774913391
FDF50,OUT046,3228.1735864544717
NCW42,OUT049,3817.458148571771
NCQ17,OUT045,2604.102101920752
FDK51,OUT018,3675.9045773355583
NCW41,OUT010,504.747878965918
NCR29,OUT017,891.8937243786928
FDB08,OUT019,407.0921983299387
FDA40,OUT027,2561.1800099539
FDL14,OUT018,2383.5964089067256
FDB47,OUT046,3430.964345215644
FDO03,OUT035,4645.116761320178
DRK13,OUT019,295.43662431547085
FDX13,OUT010,548.1843582544163
FDF52,OUT046,3436.2084726908993
FDT11,OUT013,3225.4371785301564
FDB08,OUT013,2477.286163923178
FDQ28,OUT018,1989.3090997750899
FDD29,OUT045,4157.110892781259
NCQ29,OUT027,5749.9034452930755
NCO02,OUT013,927.8234553990098
FDR56,OUT010,643.6754181362882
NCM54,OUT049,2242.1171283369854
FDP51,OUT035,1928.7115023005385
FDT38,OUT013,1156.3661700837035
FDZ20,OUT018,3364.3367706294307
FDJ53,OUT013,1940.7174189890652
FDX13,OUT049,4858.118683859393
FDP58,OUT035,3560.8445483556065
NCK31,OUT019,183.18517270436377
FDA35,OUT018,1703.0872895514722
FDV37,OUT018,2685.595110484359
NCO07,OUT027,5033.375783974343
FDA20,OUT045,2434.44191066881
FDZ59,OUT035,2730.7688314631573
NCY17,OUT017,481.7338724676967
FDQ28,OUT035,2947.189733834117
FDV35,OUT017,2314.1539087079027
FDQ36,OUT013,478.80189131861715
FDD34,OUT018,2189.0704483153418
FDK51,OUT045,4001.8407198257023
FDV31,OUT035,2743.2148455599136
FDR04,OUT035,1662.8274476807162
FDR14,OUT049,913.0972567975073
DRC36,OUT010,458.8097231195659
FDE39,OUT019,187.0342509067728
FDP57,OUT049,1662.4139954240477
FDE57,OUT046,2281.436232127312
NCN18,OUT046,1664.6244126691822
NCQ05,OUT018,2032.3425898505968
FDW47,OUT035,1993.5324188242982
FDV46,OUT035,2399.6789004990487
NCP29,OUT045,990.5630026197093
FDE09,OUT018,1589.878628290818
NCU06,OUT027,6315.315973682877
FDT19,OUT010,581.4949999575023
DRF15,OUT017,2481.3335797031136
DRI51,OUT013,2774.4556638287836
NCX54,OUT013,1812.22695326076
DRE01,OUT013,4257.69795367565
NCB07,OUT045,2633.582892347132
FDU50,OUT035,1675.0978921652431
FDG40,OUT035,604.7082603462293
FDW10,OUT018,2308.704614914173
FDX51,OUT013,3253.591578810902
NCP17,OUT045,996.7558239409608
FDP21,OUT035,3206.7314272533754
FDL04,OUT045,1478.9222129738332
FDV23,OUT013,2165.3662367878674
FDF24,OUT046,1240.2219266491588
FDH56,OUT027,2910.2270057668247
FDB51,OUT049,753.5134647257186
FDI58,OUT027,2644.173406673121
FDR20,OUT013,774.5466673107662
FDC51,OUT018,1710.1598665770061
FDB16,OUT027,2477.8683120502096
FDE40,OUT049,888.6948920268989
NCM17,OUT035,859.4571077647141
FDU56,OUT035,3817.6064632682946
FDS32,OUT019,363.0030141453987
FDX02,OUT049,4100.33968679089
FDT39,OUT027,3806.7915619955606
FDE35,OUT017,839.3709075388923
NCI42,OUT019,1193.973026134177
DRL23,OUT046,1437.8308505898322
FDA10,OUT046,2129.4343214436312
FDA11,OUT013,1316.7512517126486
NCM06,OUT046,2526.0603834632093
NCT05,OUT035,4025.381957876793
NCQ02,OUT010,532.1041790665157
NCY06,OUT049,2211.8331289303464
FDY56,OUT035,4658.484999928665
FDL02,OUT035,1846.8488893802812
NCI06,OUT035,3068.045248069907
FDQ14,OUT045,2275.017846413459
FDQ12,OUT017,4410.698204864601
FDP36,OUT046,871.2257698965697
FDK21,OUT027,6520.698426436013
FDO40,OUT045,2496.1910487719324
NCK54,OUT019,263.963885862765
FDY09,OUT018,2653.030555209064
NCW30,OUT049,4430.752130969838
NCC55,OUT027,964.7215402968811
FDE58,OUT018,1496.4413757575728
FDR39,OUT013,3665.936688092045
FDU28,OUT049,3086.8454828054446
FDH08,OUT017,3984.932398945919
FDG35,OUT045,2665.0748101762297
FDG22,OUT049,663.3801838541494
FDC34,OUT035,2951.244960437984
FDP15,OUT018,4333.8235296092835
FDK34,OUT010,-263.0421350038076
FDU45,OUT035,2168.097834977117
FDQ04,OUT027,1065.0105331224422
FDX22,OUT018,3662.0255136781166
FDB45,OUT017,1538.2514425502661
NCH43,OUT027,4901.07039296749
DRE60,OUT046,3909.128790101649
FDD17,OUT027,6163.193198652128
NCM54,OUT017,2236.3852392111153
NCH55,OUT013,1862.6703910420536
NCT06,OUT017,2663.636122453065
FDA48,OUT027,5950.480494065105
FDY58,OUT027,6796.780895103601
FDO25,OUT045,3673.311871390439
FDN50,OUT045,1514.3295491128147
FDH35,OUT035,2711.1908719644994
FDK09,OUT045,3767.8388253548046
FDO16,OUT013,1497.7588013245181
FDW11,OUT045,1098.8761086867605
FDU47,OUT027,3174.093033858459
NCQ42,OUT010,315.0234228793738
FDK55,OUT027,2461.72781458624
FDN08,OUT049,1921.1441742441966
FDT57,OUT045,3536.106056551494
FDJ12,OUT018,3314.6235603162245
DRL59,OUT017,769.7144027007763
NCN53,OUT046,943.5712643838204
FDO51,OUT010,115.24110616115782
FDK56,OUT017,3266.0985246802293
FDY12,OUT035,940.4273347543781
FDU15,OUT035,788.460680840254
FDQ19,OUT046,3351.80161617792
DRF15,OUT045,2511.539556012175
DRE25,OUT019,272.578416298627
FDK57,OUT018,1634.699026776812
FDD33,OUT010,639.5872937363165
FDR34,OUT027,6357.945433898963
FDU04,OUT045,1887.2713670784035
