Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3433.1922838911446
FDK03,OUT035,4230.234150752305
FDT45,OUT017,1007.877557656315
NCC54,OUT027,5203.066118094248
FDP08,OUT018,2849.0975132660733
FDU44,OUT046,2643.1917202496693
DRG39,OUT035,1013.5247634235886
FDU32,OUT049,2065.4039726102346
FDY27,OUT049,2946.718492368805
NCP54,OUT013,1982.7178914908293
NCZ41,OUT049,2092.9345054054793
DRL49,OUT013,2308.3788139724347
FDI05,OUT018,1003.3665474223138
FDY56,OUT045,3563.436897306107
DRC13,OUT013,2070.1802678331906
NCV29,OUT017,2947.8750774621076
FDR24,OUT049,1581.3057069665376
FDZ34,OUT018,2761.850430593023
FDP37,OUT035,2153.747683521665
FDX08,OUT027,4334.444811379479
FDS57,OUT045,2190.265025235982
NCG18,OUT049,1730.7106243581622
FDK25,OUT018,2433.9782729877024
FDH53,OUT049,1464.1323761886465
DRI59,OUT018,3243.2709527736984
FDA52,OUT046,2843.1112744201946
FDT20,OUT010,-1266.2564530557684
FDE36,OUT019,737.1752679935366
FDI24,OUT017,2867.5153298584155
FDB28,OUT018,2880.355973877947
FDV11,OUT017,2964.965745628137
FDP01,OUT046,2495.726159232563
FDD34,OUT027,4037.0685671146193
FDJ50,OUT027,2330.6216986385753
FDZ44,OUT013,1944.333686475518
DRO59,OUT035,1370.1249001384742
DRB48,OUT045,618.9334944379907
FDR21,OUT018,2506.576532708018
NCE42,OUT010,1788.9622031049203
FDO23,OUT046,1493.176672339637
NCE30,OUT018,3050.0439739864228
FDQ22,OUT035,796.0968217908191
FDY01,OUT045,1792.0757461327617
FDS08,OUT017,2923.172508957696
FDG28,OUT018,3668.4644579018277
FDQ51,OUT018,583.0490380478678
FDB05,OUT017,4054.202224437128
FDO56,OUT049,2018.6841737504553
FDE02,OUT018,1203.4993271403332
FDN45,OUT017,3629.6275598570287
FDS09,OUT013,894.0213451140942
NCA54,OUT018,2581.803156363762
FDP09,OUT010,1467.0527806437635
FDC53,OUT045,1555.1686902541214
NCM55,OUT017,3045.404700267064
FDL09,OUT018,2437.6425649013636
FDA11,OUT019,-383.6626086965649
FDA50,OUT045,1441.70013514558
FDC23,OUT017,2942.095862955449
FDE22,OUT049,2638.862791176221
FDD23,OUT046,3014.5051295793933
NCA29,OUT049,2825.7802210198606
FDK38,OUT046,2354.1967897905606
DRC13,OUT046,1987.7604676066937
NCP43,OUT049,2921.2352767344983
FDX28,OUT049,1699.3760642494385
FDF08,OUT049,1596.6251631853854
FDZ33,OUT046,2378.2355290552605
FDD10,OUT049,2977.6084784385425
FDO58,OUT017,2701.541059456213
FDI50,OUT017,3804.463552287242
FDO58,OUT045,2579.8272510843312
FDX08,OUT013,2916.533646716035
NCK17,OUT010,-1232.0164085642803
FDF39,OUT035,4331.8021571922745
FDU45,OUT010,-78.50984160064286
NCJ18,OUT018,1563.7690993642645
DRC27,OUT019,1974.6834431446907
DRC25,OUT035,1521.6133282735877
FDU59,OUT035,2700.9569504449832
FDU28,OUT035,3184.9302550474317
NCP30,OUT046,672.1764514945031
FDB39,OUT018,647.6294779998015
FDE41,OUT013,1480.1835302539932
DRH11,OUT010,-989.9071316530878
FDA58,OUT045,3665.949089347854
FDU50,OUT046,1897.633460621602
FDM34,OUT013,2104.1340333020426
FDM44,OUT027,3104.7986088946595
FDR39,OUT045,2850.9556064302237
FDM25,OUT045,2776.385198763933
FDQ49,OUT049,2634.433366625031
DRH25,OUT018,588.6667245046402
FDM09,OUT027,4207.5752538036795
FDL44,OUT019,685.0203661265859
NCR42,OUT018,267.35822498624304
DRL59,OUT046,871.1501732164453
FDX43,OUT013,2711.454879177607
DRK47,OUT010,1662.3267754754688
FDU48,OUT018,1831.254685997048
FDY12,OUT045,807.7962883445358
NCN43,OUT018,1675.3050394040092
NCM55,OUT018,2617.1617811236497
FDQ21,OUT027,3436.80838930771
FDX13,OUT035,4115.843753104544
NCK30,OUT027,5424.888408943794
FDG20,OUT049,2913.0170290864858
DRG27,OUT017,772.4211865796567
FDY14,OUT018,3895.617038974303
FDP59,OUT035,1841.8947660457484
FDU60,OUT017,2820.6209687282653
NCC18,OUT019,766.1869561361768
DRJ39,OUT017,3529.6705443321803
FDS07,OUT049,1915.2111151383078
FDM08,OUT027,5016.122737329295
FDP51,OUT045,1909.6137067818286
FDU16,OUT035,1519.2964298027684
FDH12,OUT013,1745.993318867643
DRE48,OUT010,1200.010644539424
NCL42,OUT027,5288.480132079296
FDR21,OUT045,2758.6836292913636
NCW29,OUT035,2228.130113216842
FDO11,OUT013,4041.644514387651
NCM31,OUT049,2326.729304272656
FDV35,OUT019,551.3967957829263
FDF58,OUT017,1121.765137591354
NCE43,OUT049,2752.581220757632
FDA02,OUT035,2491.2582224454104
DRL37,OUT010,-1194.2472866795651
FDR24,OUT018,1242.9906286958517
FDW59,OUT049,1454.45124864259
FDS22,OUT049,903.6156919941783
FDW24,OUT017,955.6674360481368
FDU24,OUT035,1706.732236207062
FDA21,OUT027,4418.056526261862
FDH58,OUT027,3336.6129622187746
FDW36,OUT018,1401.9675405095104
FDI45,OUT027,4209.467933929622
FDU01,OUT018,2723.1515968267395
FDF35,OUT027,3190.161255404673
FDU43,OUT019,1895.609694540273
FDE24,OUT019,391.1555270319632
FDK50,OUT049,2703.8809911468957
FDG31,OUT045,987.507664639982
FDC60,OUT045,1439.0491159726053
FDL36,OUT013,1491.9927647494876
FDP21,OUT013,3093.751857236431
FDW16,OUT045,1452.9561414148484
FDX02,OUT017,3668.660903792353
FDQ58,OUT027,3919.1747194747813
FDT51,OUT046,1837.1318804080397
FDD59,OUT049,1429.254688177268
NCM42,OUT018,1464.4286449393408
FDA57,OUT018,413.231534767426
FDZ48,OUT035,1941.6441704276726
FDE46,OUT045,2356.432068198527
NCZ30,OUT019,23.557055752734414
FDB56,OUT017,3121.2374511299136
FDA25,OUT027,3177.3060746364617
FDD20,OUT013,2048.3889398043266
FDL25,OUT013,1560.710932193658
NCO18,OUT049,2892.584353181878
FDJ45,OUT017,709.9064158914364
FDR12,OUT035,2903.8680212410386
NCF19,OUT010,-1153.7067533062414
FDK25,OUT046,2673.3670834307313
NCR17,OUT046,1816.8588273315795
FDC52,OUT046,2477.5755204443003
NCA54,OUT017,2947.5864639551137
FDR45,OUT010,1866.3485956063118
NCM19,OUT049,1896.3438247112479
FDF39,OUT027,5660.9720451266985
FDX23,OUT049,1670.8988329781594
FDD58,OUT027,3062.4571093893514
FDX28,OUT013,1647.047136329352
NCD31,OUT013,2603.0186398044057
FDU57,OUT018,2167.853887095942
FDI27,OUT046,817.3540577455016
NCM42,OUT046,1725.481226896164
FDD32,OUT027,2821.1866292999266
FDI34,OUT013,3691.5347195718923
NCM29,OUT049,2160.774471436584
FDG46,OUT018,1590.1463206246553
DRC01,OUT010,-1039.5638003054587
FDB15,OUT027,5590.365208663703
NCA17,OUT027,3824.02380105539
FDF10,OUT046,2386.306723202958
FDR26,OUT027,4295.401895205334
FDI02,OUT049,1930.93879058574
NCM54,OUT010,111.45436686890241
FDF14,OUT013,2453.5876748246087
FDJ33,OUT010,71.62237727761726
FDM20,OUT035,4034.119583956924
FDC03,OUT027,4596.394792052011
NCX05,OUT046,1838.3561909953714
NCM41,OUT027,2918.8363443832764
NCU29,OUT010,439.37532783674794
FDQ59,OUT017,1516.9824057246915
FDH46,OUT010,-215.557013346212
FDH09,OUT013,883.6007896439828
NCD06,OUT045,690.7617854413086
FDC15,OUT035,2597.829858849541
DRD37,OUT027,2206.995844556704
FDT28,OUT027,3834.656887329392
FDR28,OUT027,4106.086831932986
FDT38,OUT017,1512.899104588669
FDV34,OUT027,2733.858019858128
FDY52,OUT035,1194.0282127480566
FDB34,OUT013,1434.761310312502
DRL23,OUT018,1417.2133914881501
DRB24,OUT046,2455.3867756972295
FDJ50,OUT046,908.984232110123
FDQ49,OUT035,2650.1930369854863
FDP20,OUT035,2141.32573718261
FDV19,OUT027,4034.6386527090226
NCR54,OUT045,3019.486386178877
FDO09,OUT010,2232.0398883273015
FDS57,OUT018,2000.3628492987318
FDN10,OUT049,1988.977823423372
FDV23,OUT049,2102.1672640066477
FDY28,OUT049,3517.3767419854844
DRG51,OUT013,2613.8360166827392
FDD45,OUT019,-411.40804999107667
NCL18,OUT027,4463.004340000236
NCM29,OUT013,2103.7232475946985
FDF17,OUT027,4569.3490470544475
FDE22,OUT017,2693.044440618058
FDQ22,OUT017,761.412424636346
FDS01,OUT013,2897.1166285282334
FDW35,OUT027,2178.070350405456
FDJ33,OUT046,2032.2354492259526
NCF54,OUT035,2848.8151681742866
FDE09,OUT013,1813.0235093971041
NCE06,OUT045,2480.613720552672
DRH49,OUT049,1402.1446766594202
FDY43,OUT045,2641.296818145936
NCT05,OUT017,4117.082245668861
FDZ34,OUT045,2984.406461626974
FDL38,OUT017,1586.3567322514527
FDZ31,OUT017,3161.9936556553307
FDR14,OUT035,1051.6227953487546
NCN54,OUT049,1359.4371378895432
NCC42,OUT027,3659.9416892964587
FDK08,OUT017,1757.2421647126343
FDP59,OUT013,1775.319581004636
FDV22,OUT035,2698.5837412157075
FDD33,OUT035,3839.251153604896
DRE60,OUT027,5010.769037427486
FDK52,OUT046,3585.133095358714
FDA02,OUT017,2476.546895619308
FDM56,OUT049,1855.9196527420343
FDE57,OUT035,2412.4751022110577
FDM32,OUT045,1364.1147829193446
NCQ30,OUT027,3381.1520791837343
FDQ27,OUT027,3187.3354095498366
FDT60,OUT027,3450.4666072734944
FDU43,OUT049,3935.8322341417484
NCO55,OUT035,1830.5485914529957
FDG02,OUT045,2960.76954761798
FDJ28,OUT013,3067.6614056169706
FDP40,OUT045,1791.3865857942221
FDJ38,OUT045,3013.4733069228646
NCC54,OUT017,3896.370587919717
NCZ41,OUT046,1979.9259196729386
FDK38,OUT019,479.1309378458709
FDU52,OUT013,2508.3164879582673
FDC40,OUT046,1286.8552090690025
NCR30,OUT017,1275.4086413053412
NCN18,OUT017,1850.5329512010571
FDB50,OUT035,1406.3274766512006
FDG04,OUT013,3029.763258037759
FDR26,OUT035,2962.7725038202716
NCT17,OUT018,2692.737671516205
FDX35,OUT027,5078.798703210145
FDS12,OUT046,2021.0700928421968
NCZ29,OUT027,3438.8224442828946
FDB38,OUT010,711.6907428905732
FDP12,OUT013,717.4975569072111
FDP22,OUT046,897.0959797890465
FDS26,OUT018,3834.720070911573
FDR52,OUT046,3085.9678487706396
DRJ13,OUT046,2552.6984095466487
FDU48,OUT027,3546.4419298603407
FDE29,OUT035,1132.4013629422245
NCT29,OUT049,2023.699297949534
DRK37,OUT018,2710.808978412127
FDK55,OUT046,1428.3537538748333
FDR07,OUT046,1547.4958034516076
FDO21,OUT027,5060.301114769869
FDK46,OUT049,4217.220111784363
FDB12,OUT045,1660.328782414345
FDT31,OUT027,4460.386908378905
FDJ33,OUT045,1973.4695058848356
FDC26,OUT027,3205.3763787687217
NCQ02,OUT045,2911.3482899259634
FDP08,OUT010,1178.837532146877
FDB11,OUT027,5026.305732624118
FDV55,OUT013,2365.486326779195
FDW20,OUT049,2053.041120593678
NCJ18,OUT019,-33.419722141291686
FDC41,OUT018,946.1423938715683
FDE14,OUT027,3136.556467740698
FDG35,OUT013,2871.7312841465628
FDF45,OUT035,1147.2445345637293
FDS19,OUT027,2758.1940528466416
FDS58,OUT019,691.7276503769117
FDA26,OUT017,3622.682368258152
FDM32,OUT049,1529.900995523602
FDL45,OUT046,2031.8409977165009
FDZ55,OUT049,2654.350151228636
FDY37,OUT049,2407.0464586629455
FDO46,OUT046,3084.1093577821557
FDQ60,OUT046,1956.7145418299986
FDA19,OUT018,1814.1755638570357
FDL15,OUT046,2460.9801997848654
FDM10,OUT018,3091.6566184422
NCL05,OUT017,808.5204581152079
DRK49,OUT010,-1203.4123027634594
NCE18,OUT027,5402.402078746736
FDG40,OUT049,697.1155933778962
DRI59,OUT045,3444.0340298882584
FDK28,OUT035,4194.921067029145
NCD06,OUT019,-1164.721009719579
FDO11,OUT019,2106.095052719451
FDK27,OUT046,1931.9748984597566
FDT43,OUT027,2301.822868758861
FDD38,OUT018,1424.5650684535512
FDA16,OUT049,3587.825470191889
FDL14,OUT027,3955.033256252088
NCM17,OUT049,812.6483229432795
FDD20,OUT045,1936.1731982222173
FDA40,OUT045,1407.9326825579797
FDL43,OUT045,1219.487525646752
FDV15,OUT045,1580.7578536707001
FDE52,OUT046,1503.9333902207545
NCL17,OUT010,338.45851011327784
NCJ31,OUT045,3643.2128720017763
FDR60,OUT045,1182.8737003832928
NCA18,OUT035,1979.0246489172264
FDS21,OUT027,2545.3959818004214
FDW09,OUT035,1472.6649546674669
FDL26,OUT035,2602.02711482508
FDS47,OUT018,1153.1434095450672
FDC39,OUT046,3254.0692889034
FDT51,OUT035,1987.6848636781099
FDK40,OUT035,4309.812570986032
NCG19,OUT045,3594.801678475569
FDZ07,OUT046,1059.0099162068743
FDF08,OUT027,2935.0655508420136
FDO04,OUT013,957.0840819068087
FDK41,OUT018,1065.2270936525802
FDP15,OUT049,4127.088354411273
NCD43,OUT018,1397.1496143290883
NCP18,OUT013,2387.310226587729
FDZ51,OUT046,1556.9796868907329
DRH13,OUT035,1886.1065647279577
FDF38,OUT045,652.5378615217853
NCI43,OUT045,720.1289797961397
FDM38,OUT027,2392.650645739861
FDS03,OUT013,1098.829196925594
DRJ47,OUT017,2824.001967237184
FDT50,OUT010,-306.0904290608337
FDV02,OUT046,2742.372639079983
NCG18,OUT017,1745.761121128083
FDW52,OUT046,2668.379070210609
FDS40,OUT035,774.4589475396302
FDN31,OUT017,3121.8900921410104
FDA37,OUT045,1939.5480765490183
FDA15,OUT046,3960.369041822413
FDL39,OUT046,2917.882528430974
FDJ53,OUT045,1875.8240780707695
FDX22,OUT013,3421.47271443403
NCZ42,OUT045,3698.283780329807
FDD56,OUT027,4285.0185556685865
FDD40,OUT017,3231.399592246283
FDS50,OUT013,3522.6484444611374
NCN14,OUT013,2922.2284529409685
FDT15,OUT013,2989.422919754381
NCS18,OUT027,3169.1329273156725
NCO26,OUT010,-95.87793356289615
FDF58,OUT018,751.3059489837344
NCB19,OUT013,1406.854950352121
FDH26,OUT017,2411.4262913266793
DRB24,OUT027,3881.77199434105
FDA49,OUT018,1122.3277119779382
FDB32,OUT045,1491.157909937286
FDI36,OUT017,3276.3243483308856
NCA17,OUT010,447.3059807881631
FDH22,OUT013,2026.6817096119428
NCM26,OUT018,2145.4839337401413
FDT15,OUT027,4408.495950002854
FDB16,OUT018,1144.3227089691932
NCP54,OUT027,3409.8859695977903
FDJ36,OUT013,1710.0998884668056
FDO28,OUT045,1864.545109831919
FDU09,OUT013,980.222140857052
FDF29,OUT017,2227.0229347382187
FDY08,OUT013,2298.811963889455
DRJ59,OUT018,353.52123269013157
FDT23,OUT027,2785.435458141697
FDU15,OUT018,421.94809781736245
FDT47,OUT013,1652.0623886637002
FDI53,OUT019,727.8100115650686
FDR59,OUT018,3905.5857150579423
FDD53,OUT035,836.2593477679567
FDY51,OUT017,3567.9102740282924
FDT04,OUT049,736.7988084606716
FDU51,OUT049,2939.9314843105917
FDG14,OUT035,2611.387377038008
NCU06,OUT045,3538.296746617805
DRG25,OUT046,2948.7219078766075
DRH49,OUT035,1494.1197068977585
FDN15,OUT035,2374.785578613868
FDL43,OUT018,979.8423567773488
NCT18,OUT049,2968.6273732159834
NCB31,OUT013,4115.311198170555
FDK57,OUT035,2056.1377634408227
FDY04,OUT019,742.1062854624865
NCP54,OUT046,1929.8526384688346
FDF41,OUT013,3878.268574278113
FDM01,OUT045,1633.9294605996006
FDW03,OUT045,1677.4107234324986
FDF28,OUT045,1955.9668023741842
FDY37,OUT017,2430.037410598568
FDQ03,OUT017,3902.055921500114
FDP51,OUT027,3414.9172208592845
FDJ40,OUT017,1944.010669628877
FDC32,OUT049,1600.6353620221362
DRI49,OUT027,2738.4525238399237
NCW54,OUT017,1002.306520420206
FDF09,OUT017,776.1467092979817
FDP45,OUT018,3730.3300814237864
DRJ23,OUT018,2680.6760873825338
FDS59,OUT017,1947.1281797758722
FDY08,OUT046,2242.811103340261
FDX16,OUT049,2453.73419137466
FDY16,OUT018,2689.543106369236
FDK32,OUT035,2625.9208559923054
FDQ22,OUT013,709.296039476558
NCC31,OUT018,2194.796383278063
FDG58,OUT049,2588.2157213168443
DRF48,OUT013,3023.195090912949
DRH36,OUT049,1287.3564908702526
NCR30,OUT035,1346.171345895462
FDB03,OUT019,1932.6928480430995
FDZ28,OUT027,3517.9630942971435
FDR35,OUT017,3270.158245138113
DRD15,OUT027,5115.238636802675
FDJ33,OUT019,123.5033629877762
FDA56,OUT010,20.722190148385835
FDP56,OUT046,813.178597104681
NCT30,OUT046,780.3933975918105
FDK15,OUT017,1705.1049761499942
FDH44,OUT018,2116.034427451894
FDV01,OUT013,2530.245031960337
DRG03,OUT017,2528.2107243221344
FDG50,OUT027,2917.119262383006
FDR16,OUT010,1524.1646183461648
FDZ60,OUT046,1721.7396687019523
DRG03,OUT045,2361.238234687811
FDS56,OUT018,3942.0879160568447
FDU33,OUT045,733.1907385469236
DRD27,OUT035,1735.1060207578844
FDW22,OUT046,3582.636108042468
DRA24,OUT045,2544.6099171754126
FDF38,OUT049,813.6580804806837
FDX48,OUT013,2537.1684073674155
FDS58,OUT018,2339.102537715782
FDC32,OUT046,1495.4161227567743
NCQ29,OUT045,4013.063757319344
DRK39,OUT018,1080.8272459162467
NCS38,OUT017,1918.583760074298
DRO47,OUT013,1809.6529967722447
DRG27,OUT027,2143.8486381384705
FDC57,OUT027,4533.2738809998555
FDS55,OUT046,2343.262856784354
NCJ06,OUT018,1622.638570400155
FDO01,OUT019,232.0478265185643
NCM55,OUT045,2837.9094021188694
FDC52,OUT049,2581.2698818168815
FDQ15,OUT045,1264.8442195950195
NCT30,OUT027,2219.4706192516396
NCR42,OUT027,1992.3444542304574
FDD28,OUT035,1110.4861672456536
FDQ34,OUT049,1764.2286530104805
FDZ12,OUT027,3723.1088269071734
DRE13,OUT019,-505.1051190320213
NCN07,OUT019,210.67196674989327
FDM28,OUT035,3019.0665913590083
FDI10,OUT017,2860.5723070775693
FDQ25,OUT013,2794.685355378569
FDA38,OUT010,1925.8560051359814
DRI13,OUT049,3517.917248701023
FDY20,OUT027,2952.696810833794
NCZ53,OUT035,3099.5015743794943
NCM31,OUT013,2300.8215704997688
DRB01,OUT017,3096.5613786293516
DRF37,OUT046,4113.831524371707
NCF42,OUT049,2860.6857839435024
FDF16,OUT018,2098.5591733720094
FDB41,OUT013,867.0057668532529
FDR34,OUT013,3677.4259115014916
FDR15,OUT018,2256.641940815495
NCV42,OUT019,-118.22843806156288
FDW51,OUT035,3542.292830775465
FDU36,OUT017,1671.5282114341849
FDX60,OUT049,1413.3432002732238
FDY03,OUT035,1999.063765637834
FDW55,OUT045,3890.005022366308
FDT01,OUT010,1440.3086488286967
FDG58,OUT013,2535.8669010153267
FDK21,OUT017,4067.9064721200684
NCS41,OUT019,972.196735547051
FDS10,OUT045,2807.552054198996
NCT53,OUT046,2606.10871026425
FDJ28,OUT018,2759.9737958832957
FDX44,OUT045,1369.7215183524745
FDT20,OUT018,387.7074661560525
FDO44,OUT017,1878.0864418103445
NCX17,OUT049,3768.5404580556633
FDY01,OUT017,2005.7116027447632
FDJ12,OUT027,4817.368871106166
DRK35,OUT018,339.8802674725655
FDD47,OUT019,791.6088640067874
NCM53,OUT035,1828.2707052532212
FDO45,OUT013,1497.9633016733007
NCM42,OUT010,-159.4693097075916
FDE04,OUT046,2902.9103882896884
NCI30,OUT027,5339.405431323441
FDZ19,OUT013,2806.001198794383
FDW57,OUT013,2885.748637550931
FDA25,OUT013,1721.81773794923
FDT22,OUT046,969.5688581611067
FDP51,OUT013,1977.697825278122
FDD48,OUT027,3324.609865695753
FDY39,OUT035,3097.433228918328
FDO48,OUT010,1634.419702744522
FDD23,OUT027,4442.8953687942685
DRN35,OUT027,2067.993290067422
FDT01,OUT035,3550.109507641273
FDC20,OUT010,-1006.2954529350227
DRJ35,OUT035,1161.0057727938704
FDB32,OUT046,1521.8957912016472
FDL24,OUT046,2806.9063117519404
NCV42,OUT035,1937.9984209168688
FDZ46,OUT046,1761.4929112788534
FDC15,OUT013,2486.1613148014167
FDD08,OUT019,-1242.3200900757267
FDY50,OUT049,1532.6542786882867
FDD36,OUT013,1953.3841407690059
FDG57,OUT027,2268.4164786585375
FDL21,OUT018,471.4809096253423
FDN16,OUT027,3139.589749361399
FDJ09,OUT027,2221.191582338305
FDS01,OUT010,957.8224962596377
FDV33,OUT017,4272.673575497396
DRE12,OUT017,1936.212601882396
FDR07,OUT013,1595.7021652657513
FDP48,OUT010,1062.6263412265603
NCB55,OUT035,1054.0534220545844
FDQ08,OUT013,1069.2118250983046
FDR34,OUT035,3845.1160839479103
FDO33,OUT046,1799.9587480643424
FDP13,OUT045,605.3178826417986
FDX12,OUT049,3985.724420420675
NCT06,OUT049,2721.0033563981624
FDR16,OUT019,1526.4017374271486
FDE36,OUT046,2679.344115794621
FDZ36,OUT049,3079.703406855991
FDV13,OUT045,1415.6912101098028
NCZ17,OUT035,737.684991012086
FDU56,OUT045,2834.843849884655
FDM09,OUT035,2899.1777802459374
FDV02,OUT017,2823.733737829312
FDS34,OUT018,1574.2938600407365
FDA11,OUT049,1648.52109073047
FDP09,OUT017,3470.1546489903644
FDB29,OUT027,3334.986878420452
FDT19,OUT017,2887.1192091269363
DRH15,OUT017,837.2271095433098
FDY38,OUT046,3728.5207614625865
FDF14,OUT027,3880.834132619805
FDN48,OUT010,-399.48109041516597
FDQ12,OUT013,3686.4921931693852
NCJ43,OUT045,2673.81422914267
FDE17,OUT019,572.9106568271654
FDB05,OUT035,4076.5102213506866
FDH10,OUT045,2976.3365609016314
NCR06,OUT017,770.6195177267173
FDU32,OUT018,1683.5542689081635
FDD56,OUT049,2889.996989459763
FDO36,OUT018,2599.522323105786
FDH16,OUT010,-419.707553523419
FDX10,OUT018,369.80699123367305
FDZ37,OUT017,1596.4235593834296
FDU31,OUT010,1596.0651666732715
DRC49,OUT049,2349.463862195271
FDL15,OUT045,2374.2330982800017
FDN32,OUT019,1072.7651528182787
DRH59,OUT027,2648.965157476093
NCU29,OUT049,2435.2933281004625
FDR37,OUT019,1068.0047459943962
FDS14,OUT018,2231.222263752017
FDU02,OUT027,5037.447559727816
FDJ08,OUT035,3194.514057084254
NCZ06,OUT045,3888.556325397256
FDO31,OUT049,1476.8703238756111
FDH31,OUT018,1409.709092785978
FDS58,OUT017,2711.362147720661
NCA53,OUT027,2255.3932825449606
FDF50,OUT046,3136.375390009839
NCW42,OUT049,3591.2299255672915
NCQ17,OUT045,2391.2355772318615
FDK51,OUT018,3900.487943151691
NCW41,OUT010,581.3811299111397
NCR29,OUT017,1005.6960871194826
FDB08,OUT019,641.5965302714312
FDA40,OUT027,2881.0420850876358
FDL14,OUT018,2288.195275175878
FDB47,OUT046,3288.3461553833486
FDO03,OUT035,3805.5680009440084
DRK13,OUT019,1197.449403857917
FDX13,OUT010,1999.5501487539018
FDF52,OUT046,2909.014252437272
FDT11,OUT013,3076.231207777694
FDB08,OUT013,2594.905451459836
FDQ28,OUT018,2246.468163055275
FDD29,OUT045,3940.8279984011892
NCQ29,OUT027,5545.557283693757
NCO02,OUT013,1076.8864453965389
FDR56,OUT010,1223.7054642106928
NCM54,OUT049,2078.421325061452
FDP51,OUT035,2058.2687430797864
FDT38,OUT013,1407.9339084889964
FDZ20,OUT018,3729.0919701977564
FDJ53,OUT013,1967.4812365088235
FDX13,OUT049,4040.9707797887027
FDP58,OUT035,3619.5189735810745
NCK31,OUT019,-1047.6462283625738
FDA35,OUT018,1743.0133819577563
FDV37,OUT018,2912.6070257025167
NCO07,OUT027,4818.188544339942
FDA20,OUT045,2917.024465062655
FDZ59,OUT035,2861.6786579469754
NCY17,OUT017,796.8847460066111
FDQ28,OUT035,2629.0570820107628
FDV35,OUT017,2538.5671520180754
FDQ36,OUT013,663.8270645250382
FDD34,OUT018,2334.5847953801185
FDK51,OUT045,4132.388583353357
FDV31,OUT035,2929.400055162565
FDR04,OUT035,1709.0359455510861
FDR14,OUT049,998.4794263683592
DRC36,OUT010,894.9948080150701
FDE39,OUT019,45.79013211952372
FDP57,OUT049,1781.6527290858578
FDE57,OUT046,2265.0321342086445
NCN18,OUT046,1755.2508792325616
NCQ05,OUT018,2100.2490360304714
FDW47,OUT035,2073.079716147775
FDV46,OUT035,2356.6035085256112
NCP29,OUT045,919.3009074328585
FDE09,OUT018,1514.6693431242193
NCU06,OUT027,5055.368569961687
FDT19,OUT010,867.5074094535447
DRF15,OUT017,2528.1780101291642
DRI51,OUT013,2725.8543868758716
NCX54,OUT013,1690.925880209383
DRE01,OUT013,3811.6639175882365
NCB07,OUT045,3006.5691241302516
FDU50,OUT035,2023.3006294689576
FDG40,OUT035,740.8749900781932
FDW10,OUT018,2509.5468634875133
FDX51,OUT013,3164.2296930981906
NCP17,OUT045,957.8812688701236
FDP21,OUT035,3178.9976693575154
FDL04,OUT045,1601.4737983048142
FDV23,OUT013,1998.4958843501379
FDF24,OUT046,1371.904223205537
FDH56,OUT027,3323.681704920789
FDB51,OUT049,1124.927275116308
FDI58,OUT027,3030.7316470585097
FDR20,OUT013,867.4639830650992
FDC51,OUT018,1751.3292581541064
FDB16,OUT027,2856.351512783607
FDE40,OUT049,1131.6848800687817
NCM17,OUT035,857.9750988627343
FDU56,OUT035,3091.897086071626
FDS32,OUT019,405.7397889925437
FDX02,OUT049,3647.2526250940577
FDT39,OUT027,3940.2390283902287
FDE35,OUT017,1109.0959312485443
NCI42,OUT019,1419.9870199681957
DRL23,OUT046,1696.9208029571319
FDA10,OUT046,1940.1351139388553
FDA11,OUT013,1586.8165429429666
NCM06,OUT046,2440.4352873461744
NCT05,OUT035,4193.754755308051
NCQ02,OUT010,1018.0147338162195
NCY06,OUT049,2146.5273871944887
FDY56,OUT035,3740.0804392516757
FDL02,OUT035,1860.019741269835
NCI06,OUT035,2955.7115103414244
FDQ14,OUT045,2315.6350134884665
FDQ12,OUT017,3708.796737170909
FDP36,OUT046,853.6333775942056
FDK21,OUT027,5424.618802138701
FDO40,OUT045,2304.1589445923805
NCK54,OUT019,-21.302575872663738
FDY09,OUT018,2540.9214421543047
NCW30,OUT049,4201.0641848331925
NCC55,OUT027,2049.3065407088457
FDE58,OUT018,1607.9322424095421
FDR39,OUT013,2951.7049016424244
FDU28,OUT049,3098.4806880354513
FDH08,OUT017,3733.1002459744
FDG35,OUT045,2778.8072814665534
FDG22,OUT049,749.5120431755872
FDC34,OUT035,2659.9962138041715
FDP15,OUT018,3743.6514270760563
FDK34,OUT010,1883.92750378575
FDU45,OUT035,2051.54311345487
FDQ04,OUT027,2125.3584371717193
FDX22,OUT018,3101.3396927636113
FDB45,OUT017,1789.7970189287146
NCH43,OUT027,4858.928616978876
DRE60,OUT046,3515.4364567776192
FDD17,OUT027,5191.846131743701
NCM54,OUT017,2124.8063118070513
NCH55,OUT013,2049.572889733472
NCT06,OUT017,2717.5394953023015
FDA48,OUT027,4945.741970212905
FDY58,OUT027,5067.054666086922
FDO25,OUT045,3277.4505135330533
FDN50,OUT045,1523.9642750929438
FDH35,OUT035,2768.3221616845117
FDK09,OUT045,3508.5257608029615
FDO16,OUT013,1387.075819725194
FDW11,OUT045,994.6986562577716
FDU47,OUT027,3726.4945135205144
NCQ42,OUT010,128.13760301586115
FDK55,OUT027,2905.560757209466
FDN08,OUT049,2005.5086607125024
FDT57,OUT045,3706.4271454804843
FDJ12,OUT018,3061.394336819927
DRL59,OUT017,976.1412889839082
NCN53,OUT046,590.005957722164
FDO51,OUT010,-1135.6315020434995
FDK56,OUT017,3069.056317674808
